,tma
5425,0.02162724763382335
4017,0.2436130128943788
416,0.10095218947614998
4490,0.15130162530523936
8311,0.0007250177834495508
5009,0.05894817524034699
7835,5.1062516603188626e-05
2157,0.18777776170824867
7543,0.07675075074540665
4748,0.13054873819324536
7359,0.07647726447342505
686,0.1375666890491603
5,0.15901416651525346
7214,0.07718320727706487
1819,0.08278496557823722
9457,0.056927044094944736
5775,0.009018748440834928
7146,0.0228815229360128
4171,0.22756270030865025
3895,0.10672902586137713
8366,0.01758704449669931
5248,0.03394577694594443
6441,0.02126424540656398
1228,0.113988543901479
2611,0.1912639449478445
8408,0.007738929787337694
7938,0.07813422810370188
7632,0.07213738682738174
3581,0.2309052721858829
297,0.14348146213292753
4179,0.2400880855137991
1497,0.14580379639275845
6714,0.003466211248866198
7940,0.07017973606956028
6950,0.0047931128106328425
1862,0.08171005520836283
996,0.1354537240652388
4634,0.21220690813286647
6184,0.06208011412919508
9439,0.055130476117073744
8509,0.006153506665518154
9323,0.04961153830284057
7398,0.07631092372926966
3595,0.13533754197798764
1987,0.09142299107888636
524,0.119339418815214
8278,0.07879230828072216
6985,0.006072681155362129
6691,0.007444759934846471
5080,0.0733370196678492
5887,0.02260384013384899
7298,0.07669965541561871
4360,0.2262535334861833
3701,0.1068801521969925
757,0.0825632123131726
1412,0.10841340210001102
4702,0.08169532488424844
6217,0.06401340394773737
1665,0.0836637191913253
8539,0.017738982799000734
6480,0.011064184258300368
1501,0.14931272820028174
5838,0.01864884940396948
7885,0.07955074782705097
9396,0.050340268362957616
3741,0.10776414905297972
4995,0.06325395129503114
4557,0.15473731813133051
8931,0.0017318472963268855
739,0.10797029295300968
5117,0.055379884971243035
8826,0.016129306689760994
7505,0.07943297628388017
548,0.13839700276164735
304,0.13730757922515718
6918,0.003546149348529506
4579,0.1367439068438559
1935,0.19493792772849594
8996,-9.94300096003906e-05
4738,0.14801414182164532
8028,0.07339380877615405
7526,0.07672993252893852
611,0.14950685364488975
5027,0.07110614692031487
2967,0.1338049370800704
7050,0.035122101973217766
4984,0.05206864771990482
1662,0.08353329875851043
1072,0.2010024329455356
1387,0.11766870232592895
997,0.11204614277932944
5500,0.04165090801829252
9480,0.07337835846794755
3803,0.11566411805106905
985,0.18161378410575285
410,0.14096643792769167
3636,0.11893002866831305
8486,0.005639448039497154
3819,0.11288614675628394
2753,0.1363100776487467
4556,0.14471250719959305
8141,0.04362716148915583
8967,0.04936622345315427
2637,0.0803193215676184
4306,0.2360148380155431
973,0.2378680090934261
1374,0.12297932374682292
5376,0.027988279694835496
7230,0.07885418804815203
8164,0.0288340633814109
8308,0.04500019477831541
1084,0.20064650737539752
7900,0.07903529281494
8005,0.05173901362701184
6565,0.011691634523703712
8347,0.006693445276779468
6202,0.053438451745791496
7198,0.07633459901925563
8800,0.0059682248202799215
1791,0.08260312868935038
1558,0.0836243014344794
2538,0.12737085842113818
5783,0.013716319243174924
2540,0.1232783693114782
8562,0.006781505659010464
2169,0.08502172617632438
4670,0.1606613471102096
636,0.09869820152156043
7990,0.061111373863256324
81,0.15647522893557808
3147,0.13683934888921392
3630,0.11293824537345434
5054,0.06584653673335887
9219,0.05583214342415586
6798,0.0038594374457572326
6715,0.0008076032699071018
8014,0.0571294307343641
2194,0.09135805268836857
5116,0.04924398970621728
883,0.09947138554685904
1384,0.14486780926066334
1561,0.08111148382563503
756,0.1394179273755145
4463,0.12091222581355088
8233,0.07518976334217324
4156,0.2456936266842721
6105,0.05240699961734328
5367,0.05496264779227902
1023,0.14963189578038935
2534,0.1560966115843355
395,0.14193280717540205
5202,0.04676841752383962
9280,0.06369045907271732
1345,0.11427148680034308
6204,0.055230197584437216
3665,0.08133677410334668
1013,0.20166707316081373
8166,0.053423484459287233
7575,3.915906927155309e-05
2437,0.1358708351545316
7162,0.023809827898845348
6195,0.06314002056516636
8458,0.03565905259779347
9297,0.06238257228813854
8822,0.0012374167711780835
3053,0.15816787659924647
4535,0.15151290495062975
6229,0.05320503031000167
6931,0.004500054717211103
8750,0.061473833038893214
9286,0.05227086756698559
8087,0.040812211455448236
5051,0.07988390934114355
6834,0.04396317981409163
1889,0.08334747365792408
6934,-7.474401653854826e-05
1626,0.08150221158516117
6503,0.014139682648960872
7997,0.06286068489917697
1881,0.0836572456553951
1771,0.08326865418566276
6654,0.011280059815926098
8029,0.05144667231293317
8656,0.004464656571732497
5082,0.07558851862301949
445,0.16802056983379138
7686,0.07499841430989436
1399,0.15028106861114535
7243,0.07692698053320983
2011,0.08152538749547733
242,0.09714289429933227
5802,0.011803601358934756
7202,0.07828921032436034
6573,0.01785748339343576
9341,0.056261613947009945
8914,0.03474423486138627
7473,0.07616834994060433
5003,0.06951593654012228
6413,0.016693486130241433
3607,0.10350216960125837
7265,0.07632857826858824
7825,1.9731921384986487e-05
7036,0.0017877931731112035
451,0.13588089114743174
5527,0.05696645591509196
1625,0.08216704207774858
7041,3.7301505556277367e-06
501,0.08994651374319525
4437,0.22180873337495852
1621,0.08204029729438524
5615,0.0573141357844128
6754,0.0302735836183492
70,0.09771667958846504
2130,0.17800769012179862
3504,0.23112705516731805
3663,0.09145879696727817
6816,0.0038401724051788187
196,0.1304716843339431
7030,0.005045883746721051
4642,0.1543681298778227
5112,0.05517796806538766
7284,0.07895498424556703
6506,0.07728121903235123
6765,-7.833335247310562e-05
7730,6.347801157990443e-05
7117,0.034158370988213366
117,0.14960481547515286
2990,0.14550427154502024
7689,3.417028784220509e-05
2483,0.13831061078979867
2991,0.14269435310780046
5781,0.02389038546466676
7123,0.07666964311320383
2415,0.08568257444083313
8008,0.038596987546021484
632,0.1587865314313071
6890,-2.555685041668384e-06
2837,0.14546483423843334
620,0.15148901332352385
4034,0.2480054396141405
4435,0.1535821432025893
6607,0.01128145584530227
5352,0.06139610759792701
1298,0.1400404106126379
5910,0.04742788682202121
7462,0.07622479496170283
7335,0.07606874997338227
2667,0.1456024281929563
8359,0.0040460252900523285
2840,0.1386077242669504
8252,0.07471871941101686
6080,0.05306442777574416
7591,5.389291029183076e-05
4912,0.05879630944163471
6433,0.022633377862990568
367,0.08383027014422405
8761,-0.00011434222136903924
4206,0.0880990327150071
453,0.11419439296133847
3242,0.1199201624221962
4784,0.04521849721856271
5089,0.03928611899262398
4814,0.05784981059795919
6481,0.011166875201765793
7709,6.345708657651347e-05
3905,0.09069990736049936
3676,0.11765112608513904
8659,0.0076176315563178205
5492,0.07172169906311883
2246,0.17623433891250634
8495,0.006162380989253779
3239,0.10319815823689832
3308,0.2273612973513297
6909,0.004751283903183237
8586,0.005251513973700644
1918,0.09226584503731984
1020,0.0975571657856513
6273,0.05869926731811514
9194,0.05103366629194858
4848,0.05765725439786834
5686,0.04301170282392925
4363,0.09246975713361476
7092,0.06742010288559666
4789,0.06798545097020943
795,0.08228155571261601
5937,0.07844746787630921
9317,0.07930850520033927
4900,0.04136851843017369
4078,0.0931512289701658
4819,0.04462561888907232
6760,0.0507872103931819
4098,0.0897589114428312
5245,0.02139582852218492
1807,0.08350774314254245
6431,0.016833747801693725
5336,0.04610184373996533
1017,0.20832723632537045
1884,0.08366749584731363
8542,0.005993558459651253
7099,0.0621266048270892
3916,0.0927646418295706
8988,0.05988050940002883
4852,0.055559652103605715
3712,0.11586102820830704
6819,0.0036054806657619524
206,0.09666360067615497
3900,0.09699354813755072
7568,0.07719057486734503
2803,0.19010317707186933
1877,0.08253594350570137
880,0.15452097922534688
4198,0.09163990258728544
4925,0.061390508841183924
5139,0.05613406734814086
1357,0.14113378837218224
6281,0.042291131377922536
2275,0.17775173629956584
4520,0.15327242429576726
9062,0.01016911985321916
3385,0.23080460005859504
6057,0.045119940400567424
682,0.0934264782092677
5539,0.032286384440733236
2890,0.1367148612825727
86,0.15413326846080694
4874,0.043579927644252316
6474,0.07947993070658435
8706,0.00682172016833897
8035,0.05310495428526103
8094,0.07332847890379952
4660,0.14341862732380667
3924,0.1040905420539411
9069,0.06531378529198135
1245,0.14240574815064974
7417,0.07613152664944484
8426,8.592507343813719e-05
4381,0.1397014014914866
6430,0.01102076137615168
6347,0.01108553947740202
1364,0.12471976689374735
8043,0.05396691023845582
8167,0.05796393170622919
8367,0.006273222817511131
2075,0.08515755251631286
3394,0.23036594123785945
5987,0.05935745023673322
8078,0.07326539028002671
8770,0.06666209402436536
1719,0.08305864153737477
2861,0.14449201268733938
238,0.1563396122700656
2352,0.08172785493767414
8373,0.006172764690008728
8015,0.0553547271360447
5257,0.021675106687418663
322,0.08001477402180762
5712,0.06547487803665934
5318,0.04118377743454125
6251,0.07208999610725456
5075,0.04471247604617857
1826,0.0831798276558627
2375,0.08082103599109912
8860,0.01201023944899362
8487,0.0031298482665349
8140,0.04243261508549441
534,0.13969202571602096
6881,0.027430064500064424
7583,0.0748698277980221
2831,0.14660732621454572
8987,-8.570373584084541e-05
392,0.10096595135259184
4261,0.24840269741912
3593,0.08301666113482158
6571,0.006844751234643264
1999,0.08305104104513451
5531,0.07218967310712797
8368,0.007229554574516419
4376,0.15397142412045933
1026,0.10956429401653724
3511,0.09149370136993976
8523,0.02466693520143058
2156,0.1134662871804768
3480,0.22804750378634905
1800,0.08366740121256762
1016,0.2193543949427454
9462,0.07209153065623722
5879,0.05090514140469877
3538,0.09713626327330832
9257,0.061356843201201675
5491,0.024322253448250144
3823,0.10728473875614523
3816,0.11356603565317296
3451,0.09286308734120803
262,0.15556873908127486
846,0.19591364664879604
5631,0.05078642793487078
4353,0.2419758649994201
3590,0.1181139789353587
5929,0.07846715105666499
4086,0.2430274108838472
1238,0.1401877576182285
2797,0.18337382413479533
8106,0.05673069684658921
1642,0.08299267173198327
3343,0.230880326836448
6672,0.016808479450410585
9068,0.003149229584158101
6742,0.0036685216530704967
5735,0.000352856799211
5397,0.041211651212995984
3667,0.10820559655710013
8630,0.009504198154506777
4389,0.14991484018286907
4980,0.062446322034247874
6930,0.033158074043386436
7240,0.0785799859419938
1453,0.14561975562857785
1697,0.08348741457826989
5730,0.02705401100184596
6682,0.06060247249514164
8841,5.6340485385117874e-05
7762,0.06760655935015075
3662,0.10094958016686337
2429,0.1614187360799208
4999,0.05195099867650454
6656,0.01690757670688969
7799,0.07967941139212986
7957,0.07852032911039772
5614,0.02632701432694063
5834,0.008578419515576856
7547,0.07606297525071667
8179,0.0008961217825463182
8684,0.005992220130951584
2555,0.20416850708717768
8127,0.06447011669855103
3898,0.08123333361139311
2146,0.1940592963743808
7391,0.07949867726956067
3246,0.0914463359092256
6836,-2.316433565916958e-06
4342,0.24509226352377475
9401,0.05891341258136777
1549,0.08326561639369202
8821,0.062464177155908365
4662,0.0876269069785853
7922,2.8649689058265703e-05
8304,0.07591934042572072
9362,0.07785458654970047
5771,0.05304916491763874
8448,0.006003682102863128
6679,-3.7142153100222086e-06
8075,0.04254999375918602
8534,0.006000669698894093
6902,0.005309629179836321
8209,0.07762399806901331
993,0.09161744983027133
9024,0.009091094650163644
1054,0.19640655919211508
5107,0.04068526199032875
8568,0.006032037300769111
2998,0.14564662950042712
4913,0.053298017941941805
790,0.08678449366218005
8114,0.05326461603369912
934,0.1417320733878412
7144,0.02579929800524679
4002,0.08696584782537739
1783,0.08072802192487807
7057,0.06842782479899467
1734,0.08214609803126706
700,0.16819813816721435
3872,0.09299363053065164
8764,0.062321012356239415
344,0.09927193253903864
7893,3.317802336886801e-05
8361,0.00599823345600205
1081,0.10516180490972607
3644,0.11772048284519927
7996,0.056408224368474875
3037,0.15710711070264194
6520,0.011284755938500129
5699,0.005658197983505812
9193,0.05269377499426548
5679,0.07060594642390047
323,0.09296193837778324
8704,0.007744379632192644
3896,0.11409158801870407
2268,0.11741959956267815
2220,0.18812634054909166
9066,0.029280412760405126
4044,0.08501176063319316
3777,0.10272451990785292
1878,0.08353750898684065
8393,0.007732111831528421
5534,0.056586239515714926
719,0.12194215800203224
1175,0.15269077832454986
3876,0.08427486370298284
777,0.12027391256895766
2427,0.08710660794210699
9453,0.06853779861002161
8496,0.005993250256171508
1385,0.14670223789786668
432,0.14608108418815924
5692,0.014148872706477422
2636,0.19391840365400428
2473,0.11626199497412727
450,0.11920139879564072
4158,0.2483779041440747
2893,0.15569594323898858
3273,0.08432751016807337
7592,5.943704917140496e-05
2565,0.13102696524869564
4073,0.09283599259338006
2696,0.21493759525585604
3420,0.14792785959934332
417,0.16112436267234911
2746,0.09651676274611484
4532,0.10652304024869423
3234,0.09936833381126572
8614,0.0784701127802849
3377,0.16219392406308789
1039,0.15558559322412438
6783,0.04477798447976928
2851,0.1432332485952463
5402,0.04497876833531684
4598,0.13043458094073138
8637,0.009281599377742644
4997,0.03930438808970434
8530,0.04422383367763676
4444,0.1111788616515212
3811,0.08838541986245801
7209,0.07772134632465523
2927,0.14018223794844434
3974,0.11755660823917885
1833,0.0804492636034038
1942,0.08464029397906397
4853,0.04834402751884839
2241,0.11716445503846545
3661,0.11696554174539553
701,0.11813451219241265
2426,0.08701289907098261
133,0.09546957898016582
3341,0.11027290382333672
2470,0.21182635772187086
270,0.14521575431553654
7361,0.07685542718295968
1398,0.11275906108792312
8817,0.06148286219762195
4607,0.16336005791490188
2866,0.1381213505953469
1839,0.0836372792418947
1019,0.10886426088398374
2610,0.10615498892259648
960,0.1583154182107029
9241,0.05347352991908212
3390,0.1092631598555186
6444,0.007916255469098792
9236,0.07408488929298225
2142,0.1222934279577366
1351,0.14895694826314254
8919,0.005937754306617961
9022,0.029364568936757183
4696,0.15761002775819502
5772,0.025522553471108888
1579,0.08234784548738981
2292,0.08912584676470507
1927,0.08964094991444108
2193,0.10681253798540076
3658,0.10692136392661344
1215,0.15415004930909432
2855,0.1334177524340012
7323,0.07804554624804759
2966,0.1003457080663418
1456,0.1193573573438024
4502,0.0931664429704192
2945,0.15076204493378825
8554,0.00599958827138472
5332,0.030452703688118126
7339,0.07726656778572541
8768,0.01093040043490919
9172,0.051336252858346934
244,0.15226078648897146
5816,0.018948670130115683
1393,0.10935579534462034
434,0.16064431409143454
8420,0.018525483057826808
6782,0.026437556179253748
8257,0.05156713918759665
9306,0.06503462198249171
5774,0.0071566820697164
657,0.1589387204922455
477,0.11611866029918745
2162,0.1870040438430128
6115,0.033916679377372264
5759,0.0283415452354846
2685,0.2062606658491636
495,0.11985471148008815
9470,0.04983994293490212
5993,0.050662058216314636
5173,0.04175788624143819
6189,0.06400991720904194
894,0.1821310937034584
1272,0.13899122136540487
7634,4.981334002329987e-05
7083,0.06645711925538966
4894,0.07191516681866722
907,0.2407603900577037
563,0.11476852909595338
7854,6.0265767757642285e-05
4382,0.15083844974856248
2879,0.14759235352495334
6917,0.003474016567142348
6054,0.050092439867399634
19,0.09738298700618796
2060,0.12129532246487712
1709,0.08254724310202223
123,0.15934350265721256
7737,0.07601952733223727
9301,0.05066684667097321
839,0.1976586794074766
6469,0.0111719177442626
2392,0.08212844965413275
4721,0.1404134876154959
8898,0.02927791363153248
7984,0.05257712649665418
9095,0.04977235107359685
2212,0.0911241685226699
857,0.1657685764175325
4063,0.2335889394297191
4202,0.09078255522735768
1236,0.15184652297567405
2699,0.16800260962414995
8944,0.012650989586326707
3174,0.14521158549842708
3488,0.230677831697346
7805,0.07220060810304839
5227,0.04120185915884073
5128,0.05726133078796342
9030,0.00015751496630571455
275,0.09776833904421256
5170,0.04156885638037415
2578,0.08131462608613284
4193,0.09254808865407624
4136,0.09171221897380596
2632,0.2006845174032031
7892,0.07378803777350583
329,0.15873525737905705
7967,0.048793034748833834
3371,0.16091857078833258
4205,0.08828892699722818
3044,0.12981139484398155
3643,0.113145719495911
3140,0.13543131491424004
3696,0.12293994023637105
3904,0.11659899203354004
9273,0.04946140166222199
4953,0.04759186513674943
7590,3.250589304917193e-05
8047,0.06300447133581122
7524,0.07775080995395714
1865,0.08124568492626079
9025,0.00013616626289376346
5435,0.02595951441542493
7163,0.05846802437961913
6852,5.496273321158529e-06
2190,0.08676518934958538
5980,0.06245711155441385
9302,0.05061322387170029
3099,0.14685592848309414
4169,0.09238644228418964
2591,0.18818178447236025
7845,0.07283455048588414
6476,0.011271227772297814
5522,0.0407000541658852
3408,0.11580973237497308
8432,0.048494925123793414
610,0.14981590398931585
9483,0.05276777074840114
8513,0.00542239722540981
560,0.1528890429448616
435,0.16594609248110204
1596,0.08326171871327959
2765,0.20987143807062653
9237,0.051235937642225435
9143,0.07678443545657718
6439,0.011021105111303008
3792,0.10825786860396724
6869,0.051144598998027764
7806,6.238470586565807e-05
7619,0.07461532042359345
7076,0.06455341336398795
8061,0.07971808621993297
6547,0.012437160827144257
8553,0.0066692414419321396
661,0.08399866910208523
7504,0.07680459409206923
7038,0.0012993461953529392
100,0.1523911027843026
7344,0.07888281154518323
9331,0.050509899742459716
6477,0.012209778460091258
5451,0.0509225704510468
3210,0.1188884806598114
2821,0.144101163199712
981,0.15044176700950634
5540,0.0608234538894205
7094,0.07886274250467894
2343,0.09023312234423923
5388,0.02176448038145989
8730,0.01638175206532809
4489,0.12351922508910194
9474,0.06089487754119825
5448,0.054281448645537085
1240,0.13868773529770773
5266,0.041664573878084116
4875,0.05708056330578376
3849,0.09083824391864627
788,0.08823694606460612
4888,0.06521096790484555
3026,0.14253901141848302
6326,0.011292169162318042
5329,0.07677671032591364
2420,0.08294037675003388
7434,0.07905845683349708
4359,0.2213365150012875
2531,0.1041129941755604
7931,0.07118936880204675
2882,0.1567650235775648
980,0.2013631300384204
7330,0.07959844762928732
3988,0.2258390251410496
5720,0.011532610109880695
6872,0.0046867557793928965
3162,0.15729241016869108
4751,0.1504965970512963
7432,0.07863342644195301
205,0.09669517360313802
1375,0.14295601657772178
1006,0.1952363634091188
466,0.12000797760907415
5361,0.028769991307441064
7088,0.06698095787194742
4159,0.08112405134219287
2216,0.1844603454762882
5438,0.030411111142377163
8966,0.06351804599702815
4879,0.04538328543239098
6860,0.004319702978921335
8293,0.04704760783296247
6000,0.0638678558994728
3334,0.13903489665049826
2980,0.13484514672257272
1630,0.08347517529947629
3736,0.1164816358474688
2105,0.11155487397494204
1352,0.14233647099477792
735,0.16763747394196088
2498,0.12340525992304835
776,0.1637620258698722
8971,0.006259634638860139
8954,0.060866516553559076
2186,0.1232012134894326
2860,0.08038911308309486
1866,0.08240547790305341
4986,0.0619860725231064
2902,0.15518197979872328
9105,0.07593121227099972
4797,0.04288190917733045
2289,0.08656940914647558
2366,0.08138855859860403
4930,0.04023847286386613
1650,0.0823514490552989
3109,0.15076006673061731
7051,0.0772816296823487
7966,0.05357510002412196
772,0.08602145094181887
6919,0.00486755324039645
7579,0.07736424491289659
518,0.11706224115725787
6336,0.02462479344259719
9170,0.07228297758819055
3715,0.11044979463193433
6569,0.01337286483355513
6127,0.07523696481862918
1448,0.14409305411471296
9231,0.04969915042192296
5141,0.04408061726679483
3125,0.11763916891076565
3052,0.15311744041641667
2767,0.14627787697758649
4856,0.056033064150366456
1107,0.17527289537757335
2948,0.14010976761722432
1796,0.0831188887428896
8490,0.005975295082696524
7600,0.07232708298216077
4845,0.05069226273239807
3405,0.08963744250662235
5437,0.033816033315899406
7974,0.052951081731594775
4341,0.22412138641239346
5342,0.026362081308831053
1360,0.14382876450018556
1061,0.2120428284907204
6224,0.010038257241442262
4241,0.08061421784105115
190,0.09168179160653728
7641,0.07385150680224685
4580,0.19173494331763294
8044,0.04791005767594108
8507,0.005997296283855848
8462,0.008945185857596896
1370,0.12038471746922196
7598,0.07890675266190496
5065,0.041901738311304136
8662,0.00916754011039625
110,0.09435616631754336
4968,0.07185427548225166
3738,0.10106685713471446
1055,0.08198267650596078
3502,0.234586944094048
789,0.15034280857377533
5931,0.0443546221022248
8955,0.06155717576763499
12,0.08817409048410264
4328,0.11479743085031426
5992,0.010940753553558872
4963,0.07256081785603101
8048,0.07077356913623678
9285,0.049974304379830345
2928,0.14061742051642534
1914,0.09203635365679844
7834,4.711764618171995e-05
7450,0.04722107562322785
6332,0.011022640067653916
4461,0.151815497617735
8600,0.04271618875454858
5723,0.03237715820547272
933,0.21959020713007973
5436,0.027165318070059667
4928,0.06133374899569021
8097,0.04995490108358672
2501,0.09606645839820874
37,0.11156810872954727
1560,0.08024818987203805
4108,0.09308643342987252
7167,0.07165617229773898
5083,0.05421970115978915
6899,0.04847770689924971
5174,0.021871580207737808
2457,0.20680597141705606
1021,0.2083909711847196
6316,0.048028374608584334
7662,4.0612462729379306e-05
2839,0.14515127634218458
7652,0.07404202555349416
7878,6.221262403162999e-05
1284,0.128137114890703
3134,0.13636087472703012
4058,0.20489796595092225
7775,0.07163087094341443
3767,0.0996306242217405
104,0.0870225008227313
3392,0.08905825501210443
6252,0.07771344861952921
1268,0.12662026591435865
4615,0.15226166165192065
4612,0.15270338285216994
7939,2.095981813079007e-05
926,0.11967591567692208
663,0.1648484387577666
1541,0.08204760521798572
8410,0.0004345732688945658
5503,0.03726243511586954
4143,0.22727688860188416
3359,0.0912253962180321
7746,0.0745517054669537
3317,0.10491743270412382
3197,0.1462035331292439
5709,0.0244734409043474
2207,0.0903519398338022
6710,0.04506664029253196
9151,0.05342695758862765
7959,0.05154576473661327
6758,-5.024295408390674e-05
7947,0.07365983498733975
3865,0.10575689845358598
678,0.08665058107173115
6910,0.002093056068503768
8617,0.0071825078099033565
165,0.1523598538441052
8190,0.0009379107433417648
2442,0.105169291204717
2032,0.19425982926854976
4945,0.05951592429949544
5035,0.04908896761591399
8918,0.017802979002429248
1606,0.08240799695530407
230,0.09587632164547384
6072,0.05010792196531532
6244,0.04617755557383182
5950,0.06331571221416203
5924,0.019987970247649388
1557,0.08093338634316752
6203,0.03694253271809832
8301,0.058965856417014885
3483,0.11424199392797507
6638,0.011059178168216182
1648,0.08331569766165599
7843,0.0744245561622473
1926,0.09025286669241801
8318,0.050492371250778885
9418,0.05022817636708042
9422,0.049566310790803314
1850,0.08293737773885444
3762,0.09626013807484987
885,0.1962782583206097
7442,0.07690249746046793
8062,0.04997332540635679
5267,0.024491056559509096
2308,0.08709649479740146
6366,0.016877540325416163
3233,0.08242184421056824
6863,-5.44453402192677e-05
8788,0.0660088633602706
4107,0.2408290204334601
4026,0.08204244470080099
4113,0.2383994815536941
7682,6.202745668367396e-05
2155,0.09227372087793508
3985,0.12613466227945044
966,0.2071330677619435
3276,0.11355360359254085
579,0.1582836651883383
4115,0.08948753160780581
5559,0.07986631568345076
4617,0.15472988357745654
770,0.11907057913566148
974,0.11056783095873714
1765,0.08351579059715214
4949,0.0557707015675151
63,0.0974810450416824
3414,0.23082974501190145
6462,0.01105507702291093
3152,0.14465776004360764
494,0.16786150314386644
8050,0.056849556410424926
5369,0.05669374168926944
2548,0.12181789937879668
4040,0.2484073240051116
8134,0.05149204307038914
3486,0.15406468692434233
5215,0.056200145491875415
8396,0.024855158234543484
7452,0.07711114316085113
1324,0.11077290069303623
4697,0.1483310093973602
6546,0.011269673232656352
9023,0.035017753444310594
2318,0.08486466123935085
4182,0.2480587225221283
7917,5.336027607373926e-05
1724,0.08366975521660197
2138,0.09231911923153208
2264,0.17613227085354832
7422,0.07650036679029946
480,0.0980694985869283
4705,0.15624181087172587
5201,0.029367819695405736
2204,0.17507653361608014
7285,0.07921070542501085
8081,0.05981385654437295
3194,0.14573832386807062
2139,0.08380909429234162
1044,0.0902932710411468
5130,0.061753157565253375
4144,0.08899232081757585
8708,0.006011903770373619
8442,-3.990479898024606e-06
769,0.08652510865586524
4099,0.08228972155582867
1419,0.150234490776262
5339,0.041558360628301816
9110,0.07707796956544792
6971,0.02563125640998389
8227,0.053888946797707116
626,0.16619476246288545
6345,0.00910117050643961
9344,0.055261702500758486
4249,0.09082704922703608
8612,0.02173426604785313
638,0.1387188795531724
1552,0.08228193848129434
26,0.15951014557940196
7026,-4.255322453754193e-06
8326,0.051968608569220386
8228,0.02863849732694392
4983,0.05677516478197778
5290,0.02132364135031078
3954,0.11915068832454905
5676,0.009575800072680258
7262,0.07646964395837147
5988,0.05291301118248085
393,0.08953549490100114
1634,0.08310349332565813
7130,0.05936102759385953
3587,0.09730252815127982
4647,0.09026597146170856
2554,0.18064634637182367
1563,0.08356065544523221
4305,0.09277717853639167
3771,0.1090315381443667
9252,0.06327577156403684
8473,0.00805326162052628
8195,0.059186593364120875
8085,0.05279110890094076
8923,0.010794167472411943
8434,0.00704249126011393
4799,0.03960433598422691
5684,0.03218696987465109
7776,6.116095004486606e-05
8254,0.050554073854731166
6965,0.0004590169210467291
3422,0.12515028942476128
2166,0.09147529767697186
1269,0.13298214833656968
2949,0.15069400614790268
1335,0.1409180135619167
3880,0.08562647869813679
7559,0.07621498465378965
2738,0.1979824136107564
6609,0.011295346980661454
194,0.09601384678566616
6499,0.01669004251027377
8901,0.0007630596155951329
1788,0.08363930365229924
4755,0.11398181829552005
8296,0.051578556352300894
593,0.12708858047658786
361,0.15351393536152735
6185,0.06697957526752056
5231,0.028438507326910282
2274,0.09190753619253504
2266,0.09200022143859672
2513,0.20729469623405725
771,0.1434962963641741
3677,0.08870458707789464
13,0.15485184181677508
8322,0.06193735443227725
3208,0.11544594369324247
4714,0.11360477075700155
120,0.15639178290863653
4157,0.22905803255819002
4229,0.11417054999729327
2084,0.1306243274083139
827,0.11627016421007133
3168,0.13678080801928952
2382,0.08208956102805641
7971,0.052126986047304216
6482,0.010958394376910728
6850,-5.95056579411726e-06
4757,0.14598180060134314
6637,0.023031974816831932
6132,0.05573229426596931
9253,0.0691004719995767
6651,0.010944064261417006
3142,0.1429371948448462
9227,0.07551840492638276
622,0.16823515729176305
7353,0.07610881611605656
1680,0.08074887540715775
2654,0.1082080260071282
7754,0.0689851863055917
1030,0.19290685742961086
3828,0.10186614449920617
2635,0.1097313362113262
3172,0.15706972190527438
8176,0.05356469568869925
6146,0.05646005332724013
6560,0.01126809294333044
3438,0.09297152820071546
4689,0.093807222995785
898,0.12384372312172867
8751,0.01553275416082971
6144,0.04487748620388593
2804,0.10706734289790794
1922,0.08277880594746563
4051,0.08245242128259686
2924,0.12282368041524895
3834,0.11379532714061295
6992,0.0057363439062083675
4539,0.1104632433260594
358,0.15724465580528346
3723,0.09321086902802726
998,0.2003306722895383
9019,0.017170260697628396
2332,0.08199280254601041
6705,0.028054850622082385
5577,0.0198784242504134
5233,0.030342941549762005
5526,0.04451845776288582
5618,0.04521714908322808
3955,0.08563942028071876
3730,0.08144026620415801
8211,0.056476558097402936
9391,0.05058904047607399
2006,0.17814519618467234
6662,0.011256089257066823
191,0.14724155217474716
893,0.13532861099016516
6554,0.07536076344100147
2132,0.18653969238134266
2451,0.1425363602510967
2763,0.0847850017262796
8785,0.06947922287232819
7615,3.007947557491214e-05
2277,0.09170278441400304
3137,0.14844443807130345
8804,0.005672546929256622
256,0.1570149612934895
4646,0.15473265606923606
8939,0.0011417871112073374
1062,0.14781127058288301
6386,0.021695565469681048
1832,0.083665376258019
7915,0.07024261058300874
5133,0.04708723160006282
471,0.1538071016783737
4998,0.07230259522657972
8820,-3.723548606477917e-05
759,0.15070911666566855
3090,0.14875429978909918
6925,0.03354833103442626
6058,0.06349332290576186
7994,0.03629238869884653
3769,0.112917878131439
6014,0.051350118677513865
8627,0.005993171699101032
4486,0.15845617680261856
4987,0.043148796698140264
8459,0.00599456916202399
7161,0.07947552782861278
652,0.1570864035524234
2147,0.08498756021342699
6292,0.06325885055709661
9214,0.05362176683800573
4431,0.11872937070816228
5959,0.011015125250456288
2088,0.1845116906289674
6610,0.011260881146580151
2313,0.08566540903008815
3808,0.08074500337005504
7370,0.07633768657832306
4924,0.055675040975243166
919,0.2348795997648377
2579,0.1892404840135032
3619,0.1138060037912132
9067,0.015045765819595072
5211,0.029526357225531968
7200,0.07760695460315181
4402,0.17083792723802124
8888,0.0030385176886116336
3784,0.08457281849968262
1249,0.1506028673083293
6928,0.00160895928028839
2850,0.1404332138337207
