,order_3
4017,0.3203165398223512
3394,0.1301892362066823
1310,0.094392553178998
6596,0.004565041141942177
8132,0.007261440450784313
6911,0.04159711023315887
6480,0.01812279428360776
1946,0.1729328456787146
8415,0.004210841190986298
1719,0.0917489095688811
2861,0.09900536385572717
238,0.1576900227020928
2352,0.09309206841796837
2028,0.1128903878887582
4161,0.3221749614681262
4820,0.054960194214539695
3724,0.18192661422506406
322,0.11000266862531904
2720,0.20889650061033602
5488,0.01706493433396172
1903,0.0971491077895706
5710,0.020783814434355355
4376,0.11350675423214282
5748,0.020036392706197486
4606,0.10347319057416787
1826,0.10167840309967258
2375,0.08261686338511902
8501,0.018089134571294768
4536,0.14027446260157564
5647,0.06140352298061506
5912,0.0703116143674694
6703,0.00031751730143962653
7502,0.07821282438919208
2921,0.1541206671694149
534,0.2331534231276421
6338,0.007393379334632469
8452,0.011662769099352918
7181,0.07251384566151511
2831,0.1671860208146963
8562,0.012903203755372985
392,0.25797678224479903
4850,0.06386424762932996
3593,0.1050955056591988
5312,0.02573110110166741
3493,0.1341691918506231
1999,0.22252103131777187
4934,0.05414070944164416
7631,-0.00011212898061272575
2233,0.1253687859879572
7866,0.05936045470572712
280,0.1317556891528512
1026,0.2316317820982872
557,0.1679803608399329
3511,0.12362111386961905
8157,0.007160774906466664
2156,0.1667103815819114
1255,0.08402475195377414
3480,0.09082175589269972
4484,0.1051600036230905
1800,0.0904387189006559
1016,0.1280555487561031
9084,0.023857798298702448
5399,0.03640367911501452
7138,0.07072393929628401
3538,0.12010453613005966
8164,0.005726475185897149
4437,0.13175916118705466
7808,0.0707343845172676
6673,0.07559601646713067
1868,0.09166124998740313
4995,0.011033205125359087
5755,0.03693460877185262
3823,0.18493135576021885
3816,0.13144582858238918
3451,0.08144514896107616
262,0.10414763997239304
2983,0.08921413984155789
5248,0.06536964019995542
5607,0.012321019189581832
846,0.2281516056473161
3692,0.1006732857646934
779,0.09930943642215842
5360,0.03091128149346618
2056,0.12648981665866413
6486,0.01472218391907296
1396,0.11045548836437566
3590,0.10351521974996658
931,0.251020349433552
6661,0.03209096564898247
5446,0.02029166918682774
1238,0.11610198852541236
2797,0.09815536219995402
1011,0.10595578339072982
8723,0.05623395690854767
4016,0.12399463267729535
1642,0.09782283863981554
3343,0.08653736386755932
5495,0.01503344577714719
1386,0.08273724236578406
5962,0.06159051667338275
5340,0.025498017105556773
5267,0.00033592009026691116
4953,0.05136391542056413
3667,0.09194401502378498
8517,0.01693316488043642
7943,0.022548738179719682
8479,0.001782876876134006
7371,-0.00011120410990708964
4569,0.09504869480712017
7096,0.07781984016597858
6385,0.01643658088234492
854,0.08891623465008626
5197,0.03775732416105466
4556,0.2436897564811724
1453,0.08705766448936117
6412,0.016717481622936414
7634,0.07809792208979223
1697,0.10255462121666606
6232,0.034562411696328
6137,0.002027002076050726
7599,-5.2755408849426034e-05
7469,-9.212869114961883e-05
6679,2.6645297302205105e-05
8482,0.05752027782426816
7158,0.07401870701767428
3662,0.17449298608433966
2429,0.09798249277910953
8835,0.005696095116614613
2479,0.08476893378952895
5002,0.03553292020579421
4658,0.1589912209512737
6128,0.04762920925257464
7189,0.07071422565227532
9001,-0.001161629708819541
7929,0.0256342916302114
5155,0.014417776405408153
7793,0.025635244814798584
2415,0.08790071922372192
804,0.2416465602837357
8335,0.008897599236074095
3911,0.15399386270845286
2215,0.11354873813897892
6106,0.025741994413363133
7278,0.07347648755517709
362,0.15513305012348272
4344,0.32522027491185584
1248,0.08740872315618728
8331,0.0060018614960889284
3625,0.09337510291278413
2158,0.17647968888830756
2555,0.1806397877063648
7489,-8.047528549840578e-05
3898,0.17591260506100395
7637,-7.697218457451097e-05
2146,0.10025155572003283
6812,0.027204393950555947
9092,-0.0007023022066423881
3246,0.1460499330973
6837,0.0579912864684679
6295,0.011083917585405927
246,0.15116905814738854
2300,0.09744040940950828
9024,0.05523150169272872
1549,0.10541918520004974
4277,0.1251732330214909
1869,0.10023654610146067
8028,0.0620722757144262
7789,0.041865196231977625
5671,0.02045739526208453
7301,0.07254350843266194
6313,0.01227557562395782
7446,0.07829172602647749
7224,0.07294640795612191
5063,0.052501956908267235
6931,0.017589230147753182
4192,0.11487749200317887
4052,0.137448741980155
7276,0.07134083891102196
5297,0.02862690220257065
8017,0.02484173622993265
4248,0.11022801983567278
7002,0.07624026302984314
704,0.2641081857920064
6444,0.023841430873163497
5330,0.002470295023348149
556,0.2237236070709724
5769,0.011919885131767071
7576,-0.00011988825608556678
993,0.17283573570305902
4907,0.06495258901003005
7786,0.020739257541613883
4104,0.10822204584225506
4837,0.05838991530245441
4685,0.1521539151153191
3610,0.10967373939254373
8217,0.008735950469490989
791,0.09980321994694814
6011,0.06776126095653376
2998,0.1357570746109947
4154,0.22205203970638768
8822,0.017496682012780453
790,0.2155920987801755
8266,0.04398194097515068
934,0.21075786839050967
5584,0.012542249846302476
4002,0.09416905390163707
1783,0.09385884431186868
7677,-8.274178003661905e-05
1734,0.09879410397646546
700,0.2612592356716809
3872,0.1596872066901426
7050,0.07216953009510949
344,0.15910885619931428
4487,0.2325311905183084
4148,0.1401591757377337
1081,0.16418359513770608
3644,0.09231843938536012
5281,0.0339624515834243
3037,0.14490390825162153
6000,0.05446044543567593
5231,0.0049276842232892255
6154,0.06058748043011511
5211,-9.123349746735466e-05
323,0.15843263857762088
8350,0.0004428117767974462
3896,0.1881721882499224
2268,0.08090853133919786
2220,0.15344844437716432
5944,0.012221650928578244
4044,0.12494552592295576
3777,0.11989081039354753
1878,0.10684725551367937
5667,0.03350414749067557
5084,0.015663728422763337
719,0.21031535412259336
1175,0.08696908319227915
3876,0.10514556005245113
777,0.0909551176055629
2427,0.10582880335292616
9075,0.07019573480089181
8107,0.04166443734715137
1385,0.1103312384773369
432,0.1892211243131586
5224,0.03961046364915141
2636,0.18318264170398074
2473,0.08800995379952675
450,0.2670549607921306
2893,0.1752110193697591
3273,0.09331979447712406
2565,0.2052883022067236
4073,0.30234746733606377
2696,0.15166855421590095
3420,0.13435846008481692
417,0.28615611192043866
2746,0.15798731626927745
4151,0.12277795911774493
3234,0.10815702567152403
8851,0.023341541713678915
3377,0.10862629679567436
1039,0.185619517656775
6249,0.04970095999315162
2851,0.14392818911011318
4958,0.0175461582236255
4215,0.10571670463122856
5395,0.005176791879433273
6933,0.05258649668522075
8407,0.06408727590782969
3811,0.16896632245301094
7200,0.07378827813835473
2927,0.10785698595111598
3974,0.1063128598201148
1833,0.10199411993070358
1942,0.1633572864169056
8596,0.06030197626738916
2241,0.14349731618719844
3661,0.14516959775964172
701,0.22462116655450484
2426,0.08445280743236808
133,0.0978764098303012
3341,0.14298141658197086
2470,0.08113754655444362
270,0.10111917994975808
7954,0.025447257789573685
1398,0.14417607456908782
8459,-0.00011390995127735013
7219,0.07416255305874085
2866,0.10485570231285914
1839,0.10059146419642098
1019,0.0946961626248084
2610,0.1710139361572983
960,0.14106679728493202
6080,0.06345240217144406
3390,0.10111181217045727
5053,0.06853161697531639
4250,0.14018710730146478
2142,0.13363212185336604
1351,0.08372303106520447
8557,-0.0008539211606958128
7127,0.07635334418938877
7582,-0.00010109971887693656
5298,0.0440127987552319
1579,0.10507269492994416
2292,0.08250526267867961
1927,0.12598723595979286
2193,0.22277753370634606
3658,0.1217983298440671
1215,0.0819074525057138
2855,0.17102524858760226
6751,-4.210925489740184e-05
2966,0.1403999288963056
1456,0.13267281343312978
2945,0.17322495475984684
5509,0.03876294273349524
8665,0.01385242027705806
6765,0.0626468222357824
8098,-0.0014955569515960432
5692,0.01695254718745809
244,0.13065541276074194
8428,0.019001825878687147
1393,0.1729591565096586
434,0.17956236466823325
7953,0.03957470043249375
6248,0.03346806571252026
5783,0.031983234558237296
8554,0.007818440801123951
657,0.20738277038329045
477,0.22409440495102492
2162,0.17545959488508164
5619,0.0388964790103448
7527,-0.00012461941641784324
2685,0.16903287479545656
495,0.12300973813619526
6120,0.0564196088946384
5506,0.02934842212547752
8233,0.04656536484502047
5691,0.007879774372829013
894,0.1986061803094157
1272,0.08494283025935426
7039,0.07071997336327032
6525,0.026350644363885584
5309,0.06361776222110331
907,0.1596008495196368
563,0.2404716381169197
7830,-0.0007348979056249741
2879,0.102718587081536
7410,-0.00012254366468237958
6904,0.06953075215207301
19,0.15403488711313135
2060,0.16844248473119558
1709,0.10010724786574217
123,0.16354987561618956
4320,0.12722651886043454
8926,0.04179611457132778
839,0.1774691244753423
8355,0.046183788497562564
2392,0.09605151943604734
5756,0.013666740605071323
6485,0.01012840195480156
2212,0.1470533456940011
857,0.1088721187738778
4063,0.23259203712083906
4202,0.3286738097155897
1236,0.15884997785916682
2699,0.1860947290378799
8582,6.152442994024105e-06
3174,0.13995231821205711
3488,0.2384143842566629
8430,0.014328127844895941
4794,0.05416741098385845
4706,0.31352408800725345
4488,0.15933369691725013
275,0.15858820559941736
8592,0.0186721930409348
2578,0.1991765121155973
4193,0.24265289074822546
4136,0.24787897593442856
2632,0.18436392119172407
7272,0.07071239671999892
329,0.08822825102682905
4836,0.03569720661450312
3371,0.08599949676413421
4205,0.24871643556846665
3044,0.14679542169343598
3643,0.15668701415667216
3140,0.13699708985190762
3696,0.18866904482267446
3904,0.14229463429048805
8898,0.02822449402116663
4545,0.2726408432309317
6999,0.07071684430948462
7416,0.07728799706790965
6940,0.06765700661755589
1865,0.09907702991399964
8660,0.01077250932703038
7374,0.07720403577420837
8412,-0.0002557736429354933
4353,0.2446627272287653
2190,0.1682081876817751
5494,0.02895148350536547
8927,0.014659844896228534
3099,0.17256873996961422
4169,0.3207640465031406
2591,0.16453356177763534
7226,0.07978820377824533
6875,0.04332935872194836
8580,-0.00017958988690815886
3408,0.2361554293369269
7975,0.06209157761480705
610,0.20218626799214132
9104,0.02667778544162118
4424,0.16107392554129754
560,0.2582674627792708
435,0.28674905015654245
1596,0.1053868175416325
7691,0.05318816458980069
8864,0.013128014878487727
6054,0.0334400487918372
5924,0.055453986438164696
3792,0.15246653559801382
6327,0.012312937770554635
5139,0.02309734382793613
6307,0.005778220860549483
6518,-3.4420362676422205e-05
7595,-0.00010993125635565326
6024,0.053300850023746967
5625,0.023141585831584224
661,0.16291050649750852
6920,0.07703102346192299
9059,0.04715759741836164
100,0.16225020625556302
6769,0.0001042576187739052
4963,0.06244319409477276
8977,0.07839442788273165
3210,0.14550721889720555
2821,0.2107385919809693
981,0.12286982607784322
8113,0.023599172660482167
7959,0.04216918496387137
2343,0.08274175850051464
8824,0.0430779858743111
8376,0.006036368983448264
6069,0.0558285512551222
5003,0.035717218267574916
1240,0.08651184208608373
5648,0.011708319946157213
5911,0.06134240066325181
3849,0.09946261459521716
788,0.208785906469434
4485,0.16532164849967376
3026,0.10818783262644907
5816,0.02073781573146733
4888,0.05677857224277862
2420,0.09815560335168484
6965,0.03713682167011807
2531,0.2103924137000482
5265,0.014547101276750162
7580,-0.00010893966156695009
7935,0.0221754840677296
4640,0.09829791452741378
3988,0.1843069199738276
5473,0.03436443819594446
3162,0.10600944889477333
4360,0.3264135197210791
5838,0.0089577116478875
205,0.10096489949450003
1375,0.11446453035054226
1006,0.16503060302246425
466,0.12893752144500015
4919,0.023591166096027214
6131,0.013358021413522915
4159,0.2527223089950321
2216,0.22263786988219966
4993,0.05292242897125896
8933,0.0240941006094773
4479,0.2636277862882158
8958,0.07100564316409777
7718,0.0613447045416484
5513,0.031636923697996366
3334,0.1157443588919919
2980,0.1623669050951824
1630,0.0914835975169924
7970,0.05126360257866873
2105,0.09923089653207397
1352,0.0820653248637861
735,0.2487990253791799
2498,0.17028977332274212
776,0.09717345228119492
8769,0.00958939079371501
2186,0.12778238592105012
2860,0.21084839257137256
8841,0.03937361384958439
4857,0.036332139754172266
2902,0.13523382744318033
7924,0.03989106801807642
8052,0.008119815004812616
2289,0.10169654241247306
2366,0.08230907197955226
4524,0.16064694478577854
1650,0.10575184364930557
3109,0.14363186023884855
5189,0.061014816534215886
772,0.2321950172304015
6375,0.010814770858533605
7482,-8.60052082247236e-05
518,0.22297997987445245
6266,0.013050196920179693
8799,0.029969142220000224
3715,0.09710627736226222
8884,-2.935197859138029e-05
5631,0.04238864402246013
1448,0.1641673172883441
8250,0.0068170963038919116
4717,0.14097460699072334
3125,0.15405188485019194
3052,0.09641999153299273
7957,0.03965149775053587
6873,0.06642586845158291
1107,0.1981743976008856
2948,0.15407881011318475
1796,0.09840016674573172
8095,0.005946198816951282
4774,0.060768208210741526
5393,0.0017097171983917981
3405,0.13890312517583014
7149,0.07667258891587905
4341,0.13656617615166836
4582,0.17683009553215934
1360,0.10334185294415936
1061,0.2010249181056432
5130,0.0658210074096239
4241,0.24670202756417875
190,0.12012967294776565
5169,0.00957578319978571
7414,0.07865190880997823
8129,0.02376078009179412
8044,0.02141612457469716
1370,0.08565658078236646
4883,0.03143542061415555
4647,0.1509255824267823
6267,0.011362994450363591
110,0.09460111364939996
4558,0.09280686096543164
3738,0.15557526569205907
1055,0.21475136870823588
3502,0.12209533517282052
789,0.25252901311622866
5448,0.03828878874179673
12,0.1647346627983418
4328,0.2522278423931857
5505,0.020803143814978442
4554,0.23347704016818
2928,0.15919587574008678
1914,0.14435394443543093
4874,0.06827231965411312
6867,0.07582116007883169
5822,0.0005674266732578308
6650,0.007778986036488886
5255,0.027896530970707253
933,0.1763602057490945
4991,0.030651110207517374
4522,0.1571649544780209
6662,0.008527968132174595
2501,0.17616945742974752
37,0.15445426890217426
1560,0.09659560476133272
4108,0.2791702056387967
6912,0.07699879315538494
8828,0.0180653519699828
6615,0.0008120329251589263
2457,0.08320309714242329
1021,0.10556335602617434
4580,0.15468963476610925
7067,0.07938089595354139
2839,0.21083341612077147
7057,0.07094085928688662
4645,0.15817731354427686
1284,0.08515774766126794
3134,0.08663607881121207
4058,0.3255117661111057
7167,0.0713119584483662
3767,0.1131376455777616
104,0.14716759979772964
3392,0.11300659954926018
6726,9.88929033997405e-05
1268,0.15365332078635466
926,0.2521261419066841
663,0.2769028728357106
7848,0.061562868908877987
8616,0.0003120029868050655
6757,0.017323750461020877
4143,0.1361639353223844
3359,0.12605418313413316
7146,0.07322368817277275
3317,0.08376134604121765
3197,0.13942944043211475
5241,0.05959821908653845
7911,0.05828325451252455
6180,0.06138401764349415
8780,0.005794967786029709
8396,0.00588727350339168
7769,0.06040024697853885
6122,0.011447634899789866
3865,0.14856360258581158
678,0.2675522100675952
8265,0.06534999837648052
165,0.1612026750070834
8141,0.04283922956694238
2442,0.08443331004896132
2032,0.17076114554776398
5728,0.012915828096160471
4620,0.14061352052248866
5818,0.03130825795220976
1606,0.10535514083281078
230,0.09790555219272198
5296,0.059263356134773564
5609,0.0170306967113399
6143,0.04963289676205608
5441,0.01993766678837659
7940,0.05129843726203481
3483,0.2439243159412918
5140,-0.0005980286538597771
1648,0.09357120974641536
7299,0.07512464371596829
1926,0.17332099767151102
7005,0.07317409010359421
6807,-1.3138356152919727e-05
9045,0.05251946487173136
1850,0.10593394345482787
3762,0.09459260101023403
885,0.08389970923732885
6859,0.04165943545659785
7429,0.0773483913674133
2308,0.08557617332735516
6811,0.00046928181951470186
3233,0.1293768156576533
5613,0.011461117239364056
8432,0.02128834742508371
4107,0.12022347862263448
4026,0.1097052298980678
4113,0.12670867516125225
5904,0.006266510916349075
2155,0.16513432706572193
3985,0.18843811792389087
966,0.1292989078348238
3276,0.12513986451057102
579,0.1477829038557314
4115,0.1260551241197186
5107,0.016503927173096296
770,0.1547965863720431
974,0.12549578971667194
1765,0.09179239393167128
63,0.1371604214486787
3414,0.13294486711834275
5947,0.053959349461622536
3152,0.13420778935416666
494,0.10109337507285222
6781,0.043872590289499316
5054,0.035516535822531066
2548,0.21074911079994027
4040,0.10398351847743237
7496,0.07750382129373877
3486,0.0925671986077192
4783,0.03817607491095136
6869,0.03100207959232766
1324,0.08123466627511113
4854,0.038401634031192684
8658,0.0515762533796937
2318,0.08853267228935449
4182,0.3199193462509693
7292,0.07087215911800843
1724,0.09966183188249657
2138,0.16103520530223456
2264,0.1175616405429783
8821,0.0334831620047731
480,0.2656173324393714
6721,-1.2605914573703764e-05
2204,0.1689003285102777
6714,0.007276590467177549
7445,0.0789079851791134
3194,0.13424016649990442
2139,0.12645693545934428
1044,0.17816160006902956
7137,0.07954445005260061
4144,0.0906229155725328
4950,0.01963022386706976
4806,0.049547787500989364
769,0.16233464756475124
4099,0.2703462148170697
1419,0.11799302318872745
5733,0.033336349311451574
8742,0.00480135005116479
7221,0.07175592536059668
7612,-0.00012642507426475374
626,0.1832510149245068
4687,0.1328178192890131
6909,0.05116914638030867
4249,0.2971256400551673
8260,0.05788249770771205
638,0.09597628919793164
1552,0.10573457884649927
26,0.1647469233975638
6547,-1.0866741137866746e-05
7777,0.059588566808967486
7232,0.07489959412173014
5811,0.017198947603189036
3954,0.16141631861007538
6483,0.011197752123566534
5767,0.02735983085037572
7703,0.0438506914053739
393,0.24466854560686346
1634,0.10495526179001904
6568,-1.382197650680785e-05
3587,0.12463073519317593
7738,0.04515381403615727
1563,0.0968758336313387
4305,0.14090214748905666
3771,0.08986850465389046
8877,0.0550467896219751
6211,0.04269623242964962
6072,0.06184600506251401
5891,0.062022731735857935
8561,0.010800027721259684
7978,0.028449535539989145
5216,0.001031711705167377
7168,0.07315765093138853
8643,0.00017140826509490508
6416,0.005732224013327285
3422,0.10126205077254252
2166,0.12072443537590492
7764,0.013230919721759694
2949,0.10831753768090313
1335,0.1092145526210764
3880,0.180989930140434
6184,0.041760118162616135
2738,0.1649341675956831
6082,0.07177177218053976
194,0.10523580232453793
5982,0.014211432455723176
6414,0.014005997743789859
8189,0.00601452221967365
593,0.14052302329025587
361,0.1553605863887625
5727,0.009702501016790488
5176,0.0011049011548293318
2274,0.0961841395925126
2266,0.10831548588789806
2513,0.1968914285407763
771,0.1813220868166098
3677,0.1581116928074127
13,0.10020729493972257
7770,0.053171038828401775
3208,0.1253891638309953
120,0.15505367744322382
4157,0.3123519918039191
4229,0.2958186184197138
2084,0.16614029757812862
827,0.13591123188294876
3168,0.13779407175926855
2382,0.09815778332381997
8460,0.011519659066314455
5966,0.04012482191688065
6332,0.024567946606915442
5636,0.015326317662902884
7453,-0.00010026204570642375
6123,0.023320069272580214
3142,0.10702863419428167
8854,0.06387060034384281
622,0.286988411130003
6778,0.03766623202353341
1680,0.08987166589439535
2654,0.15608363027486644
8163,0.0049930328740334035
1030,0.21290723971220968
3828,0.15988786974509153
2635,0.13973858034412615
3172,0.14174467983631495
7533,-0.00012451067151756197
5650,0.05555464336284094
6037,0.035166035605147576
3438,0.11236525012465907
898,0.08128326632929847
6456,0.02413519748084414
2804,0.2108340396049844
1922,0.08819963486043457
4051,0.1407375802055169
2924,0.10824306828416637
3834,0.1336206134848168
6441,0.01688711408175862
4539,0.16078392156628424
358,0.1465172820069668
3723,0.1874887828488636
998,0.20177682760811705
8654,-0.0007077194170350994
2332,0.0878724646631591
6175,0.0630300381095041
8075,0.008554848020299028
4799,0.023672544617441785
8893,0.051522812185068524
5270,-0.002144228225704025
3955,0.14456563817928986
3730,0.1861893144458224
7579,-6.75433478089086e-05
9014,0.07974674164362461
2006,0.09501215602656313
6134,0.003235592918314484
191,0.14833814104921106
893,0.15608266806966956
7947,0.009503490694365698
2132,0.1264396700344682
2451,0.08797429810118243
2763,0.13271687301617033
8429,0.018866968803264002
2277,0.09158471076650188
3137,0.08954399764174865
8656,-0.0009387063573872537
256,0.10031627607389207
4646,0.15665993545090875
5819,0.03137847025007697
1062,0.10410185085911247
6827,0.043061100052161336
1832,0.10283677242349254
6012,0.06170077296852235
471,0.22791415321118705
8462,-0.0003066333816281996
759,0.1808323041684153
3090,0.1686856840010023
6559,0.003749206412809243
7314,0.07077408433073154
3769,0.16614696256917738
7699,0.06137630635066155
8275,0.06809841865598364
4486,0.26297945109049525
8041,0.034460717627135574
6599,0.0165090064614619
7736,0.03503483746266083
2147,0.12638938090692767
8910,0.04743623309662042
7192,0.07082277208280204
4431,0.12932794595849242
5474,0.018838574293030614
2088,0.0994607543646807
6083,0.058935880020794675
2313,0.08258561211816498
3808,0.13428392025788866
5483,0.009904094315760842
919,0.1688306625367899
2579,0.18169947747624696
3619,0.2432100318824173
8269,0.005737318324415013
8652,0.018215863879577767
6766,0.0010976791932098412
4402,0.15117661962888734
8528,0.01775134149727663
3784,0.09045667484140768
1249,0.08544022325595255
8071,0.029533906686420724
2850,0.20066126852010568
7394,-7.637384856040439e-05
6231,0.04594337098666935
5551,0.015939967097688027
5429,0.06737500068439106
3794,0.13583050062272206
5512,4.8841307600513625e-05
3022,0.147428858260019
6561,0.008105837717323636
3745,0.11723824201987053
6303,0.015694577344801633
2236,0.14999313599393835
710,0.24854074219291306
3999,0.14012467373563078
1129,0.1986747501930079
7497,-5.125031313926647e-05
4983,0.06853045091278656
5614,0.03113276421968546
8036,0.020835747748429417
2950,0.13775577548513498
1012,0.2512582734252011
841,0.1554067716366703
8584,0.01898887381277961
2112,0.12264304269242793
4987,0.052996370177700966
6345,0.02301522030249372
4513,0.08466207049261662
8674,0.010554993325114954
3163,0.08917286254898485
1441,0.08660443745200871
1613,0.10402799871677433
9093,-0.0005426262824427147
4822,0.04742310173292938
3866,0.11609141512899306
3450,0.11274914925730588
316,0.1341929071552421
6655,0.005153928154789855
2997,0.10675756508295704
7679,0.07758435919132678
879,0.09810597036108436
3678,0.111075231785364
7872,0.021370718594064114
330,0.1487636343557493
1673,0.1059015270010418
5946,0.01837915198273276
3578,0.1506524929719968
1498,0.17518605802854526
4128,0.3194812456067437
5123,0.010066550103813555
6707,-2.2170887199550228e-05
5284,0.06970892772524766
6400,0.022977466137181383
1438,0.1030397304296096
1981,0.16664716546530856
7188,0.07189193400810531
6967,0.016952038071044933
1010,0.1265208846217223
1333,0.14495309539770615
3336,0.2450832499367184
2049,0.1261706101548979
1848,0.10469493172618424
4880,0.06997879478412433
9054,0.0396209185061738
6057,0.06260965601875815
3768,0.18239614477339997
2925,0.1422916311282544
3128,0.13561426883423613
7956,0.05172272435018832
8305,0.00591969131222406
4879,0.05347696607284985
2788,0.16679420324169614
8753,0.031596032096123154
3683,0.1098197413487537
9095,0.04891175227767655
6474,0.02083922449427008
7734,0.05806971879425068
2107,0.1298784516626077
6892,0.03268226294467392
8786,0.039583115970790096
8314,0.045228490208388684
7257,0.07111060493811197
1427,0.13537836431273628
6914,0.03855445967394641
4527,0.12622100926770824
6823,0.07423470040614133
2922,0.0872680266544121
8919,0.03233874974994192
7458,-6.487696809128412e-05
7510,0.07876231706744394
749,0.14348133156377654
5174,0.02388222323564144
83,0.14970220433158676
4224,0.14095201508414748
2523,0.11443186903486445
1431,0.11195788802928124
1852,0.10459375467518052
6804,0.026923231769887968
9101,0.006249680109728545
4307,0.3281136095946869
4500,0.12409801860222172
522,0.15338456071367534
7567,-6.55498125325821e-05
2295,0.08222201854278448
8249,0.007246672337090239
1301,0.08605516496240492
111,0.15762537691932405
7013,0.07238169769043662
1371,0.12268677836997635
8226,-0.0008024175793997779
6901,0.062419292679225476
8770,0.009388115565950074
5661,0.015566598291112706
4726,0.16128403492184365
3012,0.08220928766400183
9077,-0.0008638955513182168
856,0.19872014477322808
3321,0.1602728638811659
8130,0.03585099863811728
2183,0.08984593187247499
7052,0.07073631142799121
3146,0.16553043828625574
5721,0.07623558118849612
7564,0.07721379919133907
9076,0.04457120477789233
4844,0.05545989378788458
2030,0.10375685161838948
4767,0.1528098585731682
7552,-0.00012156579203006572
7874,0.017103116921594042
7925,0.039981504606827166
3401,0.1365622661040604
5834,0.01459776616857986
6522,0.04331417978516515
4708,0.08176686988033792
4949,0.0714203301476435
353,0.1543817635158002
6560,1.0823304447446989e-05
107,0.10047000843280768
8324,0.005752966310660145
3551,0.0916774219026521
5048,0.06443441852200811
4216,0.09320286259200727
3469,0.08361539109846726
7173,0.0708324201531628
4460,0.15523998124349675
8005,0.04881265827391502
7326,0.07776725769686599
1644,0.10086572399551398
8494,0.001003326373659681
872,0.18346554475747745
3073,0.08060303728290262
2673,0.20253805034942848
4119,0.23059357120667084
5534,0.02422627458588027
2752,0.20872470472171203
6826,0.04889952377197992
7949,0.06166686584824741
7761,0.04966048731868402
7600,-8.493319519015252e-05
6463,0.023054394055776164
4045,0.2966955951517969
6153,0.07305430682683829
7260,0.07889635789786414
6322,0.0171352441624328
5571,0.07452150341552087
7233,0.07766111413682819
3642,0.09175764589806837
2748,0.1732636471131118
8532,-0.0007379741521110107
5102,0.027926047178887758
1524,0.08260458298753924
8670,-0.003436472521756155
6817,-0.0004088840966642843
8417,0.023990647730891462
7451,0.07760722185866993
4984,0.025442008952333214
5070,0.04153853458872656
4332,0.12776946298908776
5997,0.05547283155470945
7735,0.04517159226305898
6300,0.01807027130592964
2235,0.17422903638142526
55,0.15442881805730832
1261,0.09739955751424292
2327,0.08148073908923527
340,0.09943471109915987
6773,0.01422094424174482
3826,0.13610074258674176
8881,0.06397889814024514
8648,0.056954758898491824
3534,0.08213314302775855
1325,0.1519652951277799
8168,0.050354132801772485
8399,0.006567388812961375
482,0.09352272673542222
7877,0.008960673193752652
5485,0.01664238556420902
475,0.20395943742764336
9082,0.056047292484105636
1810,0.1004493908799374
3650,0.116357792858716
2969,0.0829717105490217
671,0.16763103835174406
5339,0.06565146361395133
187,0.15616128282520245
7670,0.07720274779522679
6905,0.05773674916777465
6950,0.042286422497503764
1128,0.2523883261173213
2471,0.08429824358801825
6147,0.057814378876336635
7109,0.07168460800082056
4691,0.21206869204828172
8321,0.006763333765383123
7435,0.07817580540338293
5817,0.015525048146258116
236,0.0992653509233688
5786,-0.0021337795282124067
8763,0.032757335213882306
3520,0.11490315377649518
3523,0.09953101161828873
7305,0.07811445643136163
6980,0.01704912373666289
122,0.146693782241204
5469,0.03616232442884517
1444,0.08741014858807215
1928,0.12392948617602792
5458,0.00033101686671347964
3238,0.14389698144183846
468,0.1281273927940395
4390,0.14911146782059462
8496,-0.0004032360394374003
3780,0.15475448272533146
418,0.10760131076692016
3257,0.08426258971363801
1702,0.10454089013339483
4914,0.03418108548225706
6758,0.008617490809192245
950,0.12941555876120822
8473,-0.00010768151087658355
909,0.19993202609416405
8369,0.006068978660631596
8684,0.05710853149230441
2265,0.22297927151859434
6363,0.011969738246773573
3041,0.09172011977353016
8850,0.046764429211421904
5338,0.002286080287170793
9097,0.06313258409223779
5682,0.007644542683249419
8489,-0.00028956337588973883
1137,0.25115863574654496
2823,0.17789649602267651
4088,0.2849949812815578
8567,0.01644705333478729
6129,0.0630559110351488
6321,0.018141567236350662
4630,0.2484729254863484
7432,0.07806910542413918
8349,0.0060032484929761366
7348,0.07795029514518527
3525,0.2375182181120023
2374,0.08689871252355899
1417,0.10562227531108023
8161,0.005902822371098709
1065,0.2002236819429196
7818,0.061986074090629485
8338,-0.0015159887231885182
8771,0.030189910386037126
7680,0.07850183405841185
6529,-6.68181552368967e-05
6868,0.045406967214103575
7122,0.0733575156106287
8183,0.006008165303164264
4367,0.2547021285905444
1542,0.1046448252429464
216,0.11617518576578388
6005,0.05863272677193724
7043,0.07385861530630651
6544,0.00015485799684874856
3443,0.10182353272179348
4065,0.10641938093105308
630,0.11089430192921496
3003,0.16151677710442336
3622,0.2357303094751607
5005,0.05631144466102912
8300,-0.0015978013655734466
903,0.2156432541907922
4749,0.1578204481766876
3693,0.13794669229073386
8451,0.0263460478037582
7991,0.016064033451170856
5616,0.031004270546287387
4309,0.08370816402271812
5116,0.06581087034139227
64,0.1591485428160034
2066,0.16499294351780966
5879,0.06974082110819943
7668,0.07722513519614119
8053,0.02399421832158141
8671,0.01863995699638396
4312,0.313668801972747
6396,0.0154000399096113
4926,0.05323158981367032
8595,0.0623261677060003
8126,0.021503247915757254
8450,0.01717194868812334
